Instance,Terminal,Layer,X location,Y location,Voltage
FILLER_5_22,VGND,li1,16.3300,27.2000,0.000055
FILLER_5_12,VGND,li1,11.2700,27.2000,0.000056
FILLER_5_9,VGND,li1,10.3500,27.2000,0.000056
FILLER_5_6,VGND,li1,8.9700,27.2000,0.000056
FILLER_5_3,VGND,li1,7.5900,27.2000,0.000056
FILLER_4_131,VGND,li1,66.4700,21.7600,0.000031
FILLER_4_128,VGND,li1,65.0900,21.7600,0.000031
FILLER_4_125,VGND,li1,63.7100,21.7600,0.000031
FILLER_4_122,VGND,li1,62.3300,21.7600,0.000031
FILLER_4_100,VGND,li1,52.2100,21.7600,0.000028
FILLER_4_83,VGND,li1,43.9300,21.7600,0.000025
FILLER_4_80,VGND,li1,43.0100,21.7600,0.000025
FILLER_4_77,VGND,li1,41.6300,21.7600,0.000023
FILLER_4_74,VGND,li1,40.2500,21.7600,0.000023
FILLER_4_71,VGND,li1,38.8700,21.7600,0.000022
FILLER_4_68,VGND,li1,37.4900,21.7600,0.000021
FILLER_4_65,VGND,li1,36.1100,21.7600,0.000021
FILLER_4_41,VGND,li1,24.8400,21.7600,0.000010
