Instance,Terminal,Layer,X location,Y location,Voltage
PHY_EDGE_ROW_4_Left_23,VGND,li1,6.2100,21.7600,0.000021
PHY_EDGE_ROW_3_Left_22,VGND,li1,6.2100,21.7600,0.000021
PHY_EDGE_ROW_2_Left_21,VGND,li1,6.2100,16.3200,0.000020
PHY_EDGE_ROW_1_Left_20,VGND,li1,6.2100,16.3200,0.000020
PHY_EDGE_ROW_0_Left_19,VGND,li1,6.2100,10.8800,0.000009
PHY_EDGE_ROW_18_Right_18,VGND,li1,58.6500,59.8400,0.000027
PHY_EDGE_ROW_17_Right_17,VGND,li1,58.6500,59.8400,0.000027
PHY_EDGE_ROW_16_Right_16,VGND,li1,58.6500,54.4000,0.000026
PHY_EDGE_ROW_15_Right_15,VGND,li1,58.6500,54.4000,0.000026
PHY_EDGE_ROW_14_Right_14,VGND,li1,58.6500,48.9600,0.000033
PHY_EDGE_ROW_13_Right_13,VGND,li1,58.6500,48.9600,0.000033
PHY_EDGE_ROW_12_Right_12,VGND,li1,58.6500,43.5200,0.000027
PHY_EDGE_ROW_11_Right_11,VGND,li1,58.6500,43.5200,0.000027
PHY_EDGE_ROW_10_Right_10,VGND,li1,58.6500,38.0800,0.000035
PHY_EDGE_ROW_9_Right_9,VGND,li1,58.6500,38.0800,0.000035
PHY_EDGE_ROW_8_Right_8,VGND,li1,58.6500,32.6400,0.000018
PHY_EDGE_ROW_7_Right_7,VGND,li1,58.6500,32.6400,0.000018
PHY_EDGE_ROW_6_Right_6,VGND,li1,58.6500,27.2000,0.000041
PHY_EDGE_ROW_5_Right_5,VGND,li1,58.6500,27.2000,0.000041
PHY_EDGE_ROW_4_Right_4,VGND,li1,58.6500,21.7600,0.000025
PHY_EDGE_ROW_3_Right_3,VGND,li1,58.6500,21.7600,0.000025
PHY_EDGE_ROW_2_Right_2,VGND,li1,58.6500,16.3200,0.000024
PHY_EDGE_ROW_1_Right_1,VGND,li1,58.6500,16.3200,0.000024
PHY_EDGE_ROW_0_Right_0,VGND,li1,58.6500,10.8800,0.000011
_256_,VGND,li1,10.3500,54.4000,0.000017
_255_,VGND,li1,17.9400,43.5200,0.000018
_254_,VGND,li1,9.2000,38.0800,0.000022
_253_,VGND,li1,13.5700,54.4000,0.000016
_252_,VGND,li1,33.8100,54.4000,0.000020
_251_,VGND,li1,40.7100,54.4000,0.000024
_250_,VGND,li1,39.5600,43.5200,0.000022
_249_,VGND,li1,42.5500,43.5200,0.000024
_248_,VGND,li1,43.0100,38.0800,0.000030
_247_,VGND,li1,41.1700,27.2000,0.000032
_246_,VGND,li1,33.3500,16.3200,0.000020
_245_,VGND,li1,20.4700,16.3200,0.000016
_244_,VGND,li1,8.0500,27.2000,0.000024
_243_,VGND,li1,49.9100,27.2000,0.000039
_242_,VGND,li1,42.5500,27.2000,0.000032
_241_,VGND,li1,21.3900,54.4000,0.000014
_240_,VGND,li1,26.4500,59.8400,0.000017
_239_,VGND,li1,49.4500,54.4000,0.000026
_238_,VGND,li1,53.5900,59.8400,0.000027
_237_,VGND,li1,54.5100,54.4000,0.000026
_236_,VGND,li1,53.5900,38.0800,0.000035
_235_,VGND,li1,52.2100,32.6400,0.000018
_234_,VGND,li1,50.8300,38.0800,0.000033
_233_,VGND,li1,48.0700,38.0800,0.000032
_232_,VGND,li1,38.8700,38.0800,0.000028
_231_,VGND,li1,40.7100,38.0800,0.000029
_230_,VGND,li1,42.7800,38.0800,0.000030
_229_,VGND,li1,52.2100,32.6400,0.000018
_228_,VGND,li1,49.2200,16.3200,0.000024
_227_,VGND,li1,47.6100,16.3200,0.000024
_226_,VGND,li1,39.3300,16.3200,0.000022
_225_,VGND,li1,45.7700,16.3200,0.000024
_224_,VGND,li1,34.2700,21.7600,0.000019
_223_,VGND,li1,30.1300,16.3200,0.000018
_222_,VGND,li1,36.3400,16.3200,0.000021
_221_,VGND,li1,10.3500,16.3200,0.000020
_220_,VGND,li1,18.1700,16.3200,0.000018
_219_,VGND,li1,9.8900,21.7600,0.000021
_218_,VGND,li1,13.5700,16.3200,0.000019
_217_,VGND,li1,20.0100,10.8800,0.000008
_216_,VGND,li1,21.1600,16.3200,0.000016
_215_,VGND,li1,52.6700,21.7600,0.000024
_214_,VGND,li1,54.0500,32.6400,0.000018
_213_,VGND,li1,52.6700,27.2000,0.000040
_212_,VGND,li1,48.9900,48.9600,0.000031
_211_,VGND,li1,51.9800,48.9600,0.000032
_210_,VGND,li1,51.7500,48.9600,0.000032
_209_,VGND,li1,49.9100,48.9600,0.000031
_208_,VGND,li1,54.5100,48.9600,0.000033
_207_,VGND,li1,31.0500,54.4000,0.000019
_206_,VGND,li1,29.9000,59.8400,0.000018
_205_,VGND,li1,28.7500,54.4000,0.000017
_204_,VGND,li1,14.0300,54.4000,0.000016
_203_,VGND,li1,11.9600,48.9600,0.000015
_202_,VGND,li1,8.9700,43.5200,0.000019
_201_,VGND,li1,11.5000,43.5200,0.000019
_200_,VGND,li1,12.1900,48.9600,0.000015
_199_,VGND,li1,52.2100,43.5200,0.000027
_198_,VGND,li1,22.0800,59.8400,0.000017
_197_,VGND,li1,16.7900,54.4000,0.000016
_196_,VGND,li1,16.5600,48.9600,0.000014
_195_,VGND,li1,21.3900,48.9600,0.000013
_194_,VGND,li1,25.0700,48.9600,0.000012
_193_,VGND,li1,17.2500,48.9600,0.000014
_192_,VGND,li1,22.0800,54.4000,0.000014
_191_,VGND,li1,17.2500,59.8400,0.000018
_190_,VGND,li1,41.8600,54.4000,0.000024
_189_,VGND,li1,37.2600,54.4000,0.000022
_188_,VGND,li1,33.5800,54.4000,0.000020
_187_,VGND,li1,31.2800,48.9600,0.000017
_186_,VGND,li1,29.6700,54.4000,0.000017
_185_,VGND,li1,33.3500,59.8400,0.000022
_184_,VGND,li1,49.4500,54.4000,0.000026
_183_,VGND,li1,47.6100,59.8400,0.000027
_182_,VGND,li1,43.0100,59.8400,0.000026
_181_,VGND,li1,47.1500,48.9600,0.000030
_180_,VGND,li1,49.4500,43.5200,0.000026
_179_,VGND,li1,51.0600,43.5200,0.000027
_178_,VGND,li1,28.2900,43.5200,0.000015
_177_,VGND,li1,29.4400,43.5200,0.000017
_176_,VGND,li1,32.4300,43.5200,0.000018
_175_,VGND,li1,30.1300,38.0800,0.000019
_174_,VGND,li1,46.2300,43.5200,0.000025
_173_,VGND,li1,44.3900,48.9600,0.000027
_172_,VGND,li1,37.2600,38.0800,0.000025
_171_,VGND,li1,40.7100,32.6400,0.000014
_170_,VGND,li1,41.1700,32.6400,0.000015
_169_,VGND,li1,35.8800,38.0800,0.000025
_168_,VGND,li1,36.8000,43.5200,0.000021
_167_,VGND,li1,31.9700,32.6400,0.000011
_166_,VGND,li1,37.4900,32.6400,0.000013
_165_,VGND,li1,51.0600,38.0800,0.000034
_164_,VGND,li1,49.4500,32.6400,0.000017
_163_,VGND,li1,47.1500,27.2000,0.000037
_162_,VGND,li1,50.8300,27.2000,0.000039
_161_,VGND,li1,28.2900,27.2000,0.000019
_160_,VGND,li1,29.2100,32.6400,0.000010
_159_,VGND,li1,34.7300,27.2000,0.000026
_158_,VGND,li1,24.3800,32.6400,0.000008
_157_,VGND,li1,30.1300,27.2000,0.000022
_156_,VGND,li1,33.8100,27.2000,0.000026
_155_,VGND,li1,48.9900,21.7600,0.000024
_154_,VGND,li1,49.4500,21.7600,0.000024
_153_,VGND,li1,44.3900,21.7600,0.000023
_152_,VGND,li1,35.8800,16.3200,0.000021
_151_,VGND,li1,40.9400,16.3200,0.000023
_150_,VGND,li1,35.1900,21.7600,0.000019
_149_,VGND,li1,29.2100,21.7600,0.000016
_148_,VGND,li1,31.5100,21.7600,0.000017
_147_,VGND,li1,26.9100,21.7600,0.000014
_146_,VGND,li1,43.9300,16.3200,0.000024
_145_,VGND,li1,31.0500,16.3200,0.000018
_144_,VGND,li1,16.5600,21.7600,0.000018
_143_,VGND,li1,12.1900,27.2000,0.000023
_142_,VGND,li1,21.1600,21.7600,0.000015
_141_,VGND,li1,21.8500,21.7600,0.000015
_140_,VGND,li1,20.4700,27.2000,0.000019
_139_,VGND,li1,18.6300,21.7600,0.000016
_138_,VGND,li1,25.0700,43.5200,0.000013
_137_,VGND,li1,20.9300,43.5200,0.000016
_136_,VGND,li1,16.5600,38.0800,0.000020
_135_,VGND,li1,13.5700,16.3200,0.000019
_134_,VGND,li1,13.1100,21.7600,0.000019
_133_,VGND,li1,20.7000,38.0800,0.000018
_132_,VGND,li1,14.2600,32.6400,0.000010
_131_,VGND,li1,16.3300,27.2000,0.000021
_130_,VGND,li1,24.8400,38.0800,0.000017
_129_,VGND,li1,21.1600,38.0800,0.000018
_128_,VGND,li1,17.7100,32.6400,0.000010
_127_,VGND,li1,14.9500,43.5200,0.000018
_126_,VGND,li1,11.0400,32.6400,0.000010
_125_,VGND,li1,10.8100,32.6400,0.000010
_124_,VGND,li1,8.0500,43.5200,0.000019
